,entry_date,property_type,Tipology,Condition,Location,Price,areas_sqm,euros/sqm,Latitude,Longitude
2886,13/08/20,Apartments,T3,Under Construction,"Aveiro, Glória e Vera Cruz",240000,157,1529,40.633333,-8.6525
2887,13/08/20,Apartments,T0,New,"Aveiro, Glória e Vera Cruz",125000,36 ,3472,40.633333,-8.6525
2888,13/08/20,Apartments,T3,New,"Aveiro, Glória e Vera Cruz",300000,140,2143,40.633333,-8.6525
2889,13/08/20,Apartments,T0,New,"Aveiro, Glória e Vera Cruz",135000,33 ,4091,40.633333,-8.6525
2890,13/08/20,Apartments,T0,New,"Aveiro, Glória e Vera Cruz",140000,41 ,3415,40.633333,-8.6525
2891,13/08/20,Apartments,T0,New,"Aveiro, Glória e Vera Cruz",145000,44 ,3295,40.633333,-8.6525
2892,13/08/20,Apartments,T3,New,"Aveiro, Glória e Vera Cruz",375000,122,3074,40.633333,-8.6525
2893,13/08/20,Apartments,T0,Under Construction,"Aveiro, Glória e Vera Cruz",124500,45 ,2767,"40,6387672","-8,650039"
2894,13/08/20,Apartments,T0,Under Construction,"Aveiro, Glória e Vera Cruz",119500,43 ,2779,"40,6387672","-8,650039"
2895,13/08/20,Apartments,T3,Under Construction,"Aveiro, Glória e Vera Cruz",355000,135,2630,40.633333,-8.6525
2896,13/08/20,Apartments,T3,Under Construction,"Aveiro, Glória e Vera Cruz",380000,148,2568,"40,6387672","-8,650039"
2897,13/08/20,Apartments,T3,Under Construction,"Aveiro, Glória e Vera Cruz",240000,114,2105,"40,6387672","-8,650039"
2898,13/08/20,Apartments,T3,Under Construction,"Aveiro, Glória e Vera Cruz",419500,156,2689,"40,6399917","-8,6371348"
2899,13/08/20,Apartments,T3,Under Construction,"Aveiro, Glória e Vera Cruz",260000,142,1831,40.633333,-8.6525
2900,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",217750,85 ,2562,40.633333,-8.6525
2901,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",250000,99 ,2525,40.633333,-8.6525
2902,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",202500,125,1620,"40,6387672","-8,650039"
2903,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",264000,98 ,2694,40.633333,-8.6525
2904,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",307500,108,2847,40.633333,-8.6525
2905,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",212000,97 ,2186,40.633333,-8.6525
2906,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",196000,91 ,2154,"40,6387672","-8,650039"
2907,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",235000,53 ,4434,40.633333,-8.6525
2908,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",218750,87 ,2514,40.633333,-8.6525
2909,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",235000,52 ,4519,40.633333,-8.6525
2910,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",235000,81 ,2901,40.633333,-8.6525
2911,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",199000,105,1895,40.633333,-8.6525
2912,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",238500,99 ,2409,40.633333,-8.6525
2913,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",230000,58 ,3966,"40,6387672","-8,650039"
2914,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",191000,54 ,3537,40.633333,-8.6525
2915,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",265000,90 ,2944,40.633333,-8.6525
2916,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",240000,90 ,2667,"40,64635","-8,6361356"
2917,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",237500,100,2375,"40,6387672","-8,650039"
2918,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",182000,93 ,1957,40.633333,-8.6525
2919,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",230000,84 ,2738,"40,6387672","-8,650039"
2920,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",275000,98 ,2806,40.633333,-8.6525
2921,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",295000,125,2360,"40,6387672","-8,650039"
2922,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",140000,80 ,1750,40.633333,-8.6525
2923,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",259000,98 ,2643,40.633333,-8.6525
2924,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",263000,99 ,2657,"40,64057456","-8,642689747"
2925,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",377500,118,3199,40.633333,-8.6525
2926,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",199000,105,1895,40.633333,-8.6525
2927,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",210000,81 ,2593,40.633333,-8.6525
2928,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",230000,52 ,4423,"40,6387672","-8,650039"
2929,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",377500,118,3199,40.633333,-8.6525
2930,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",280000,98 ,2857,"40,6387672","-8,650039"
2931,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",220000,84 ,2619,"40,6387672","-8,650039"
2932,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",307500,108,2847,40.633333,-8.6525
2933,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",190000,101,1881,40.633333,-8.6525
2934,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",307500,108,2847,"40,6332713","-8,6475223"
2935,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",240000,106,2264,"40,64392","-8,6422205"
2936,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",235000,84 ,2798,"40,6387672","-8,650039"
2937,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",215000,81 ,2654,"40,6387672","-8,650039"
2938,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",190000,92 ,2065,40.633333,-8.6525
2939,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",215000,93 ,2312,40.633333,-8.6525
2940,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",240000,91 ,2637,40.633333,-8.6525
2941,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",210000,96 ,2188,40.633333,-8.6525
2942,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",216000,97 ,2227,40.633333,-8.6525
2943,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",284000,108,2630,"40,6387672","-8,650039"
2944,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",235000,98 ,2398,"40,645291","-8,642598"
2945,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230000,58 ,3966,40.633333,-8.6525
2946,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",235000,90 ,2611,"40,64635","-8,6361356"
2947,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",180000,90 ,2000,"40,6387672","-8,650039"
2948,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",264000,98 ,2694,40.633333,-8.6525
2949,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",195000,85 ,2294,"40,6387672","-8,650039"
2950,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",270000,98 ,2755,40.633333,-8.6525
2951,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",235000,81 ,2901,40.633333,-8.6525
2952,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",165000,128,1289,"40,6387672","-8,650039"
2953,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",262500,100,2625,"40,6387672","-8,650039"
2954,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",235000,98 ,2398,40.633333,-8.6525
2955,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",259000,98 ,2643,40.633333,-8.6525
2956,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",215000,118,1822,40.633333,-8.6525
2957,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",240000,97 ,2474,"40,6387672","-8,650039"
2958,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",145000,89 ,1629,"40,6387672","-8,650039"
2959,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",254000,99 ,2566,40.633333,-8.6525
2960,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",235000,81 ,2901,"40,6387672","-8,650039"
2961,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",259000,98 ,2643,40.633333,-8.6525
2962,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",257000,133,1932,40.633333,-8.6525
2963,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",190000,100,1900,"40,6387672","-8,650039"
2964,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",180000,54 ,3333,40.633333,-8.6525
2965,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",139000,77 ,1805,40.633333,-8.6525
2966,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",217500,96 ,2266,"40,6387672","-8,650039"
2967,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",230000,84 ,2738,40.633333,-8.6525
2968,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",259000,135,1919,40.633333,-8.6525
2969,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",240000,94 ,2553,40.633333,-8.6525
2970,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",274500,98 ,2801,"40,6388","-8,64608"
2971,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",220000,81 ,2716,"40,6387672","-8,650039"
2972,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",274500,98 ,2801,"40,6387672","-8,650039"
2973,13/08/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",235000,93 ,2527,"40,6387672","-8,650039"
2974,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",248500,99 ,2510,"40,6387672","-8,650039"
2975,13/08/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",230824,159,1452,40.633333,-8.6525
2976,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",230000,73 ,3151,"40,6387672","-8,650039"
2977,13/08/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",180000,84 ,2143,"40,6387672","-8,650039"
2978,10/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",190000,90 ,2111,"40,6387672","-8,650039"
2979,10/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",254500,90 ,2828,"40,6387672","-8,650039"
2980,10/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",180000,90 ,2000,40.633333,-8.6525
2981,10/09/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",259000,98 ,2643,40.633333,-8.6525
2982,10/09/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",210000,90 ,2333,40.633333,-8.6525
2983,10/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",255000,91 ,2802,"40,6387672","-8,650039"
2984,10/09/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",264000,98 ,2694,40.633333,-8.6525
2985,10/09/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",254000,99 ,2566,40.633333,-8.6525
2986,10/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",190000,100,1900,40.633333,-8.6525
2987,10/09/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",238500,99 ,2409,40.633333,-8.6525
2988,10/09/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",259000,98 ,2643,40.633333,-8.6525
2989,10/09/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",175000,93 ,1882,"40,6387672","-8,650039"
2990,10/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",196000,91 ,2154,40.633333,-8.6525
2991,10/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",239500,91 ,2632,"40,64095565","-8,639069151"
2992,10/09/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",275000,98 ,2806,40.633333,-8.6525
2993,10/09/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",239500,101,2371,"40,640633","-8,63614"
2994,13/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",269000,99 ,2717,"40,6387672","-8,650039"
2995,13/09/20,Apartments,T2,New,"Aveiro, Glória e Vera Cruz",248500,99 ,2510,40.633333,-8.6525
2996,13/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",263000,99 ,2657,"40,63948852","-8,647487049"
2997,13/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",220000,90 ,2444,40.633333,-8.6525
2998,13/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",235000,111,2117,"40,6387672","-8,650039"
2999,13/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",255000,92 ,2772,40.633333,-8.6525
3000,13/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",234900,92 ,2553,"40,6387672","-8,650039"
3001,13/09/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",175000,93 ,1882,"40,6387672","-8,650039"
3002,13/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",274500,98 ,2801,40.633333,-8.6525
3003,13/09/20,Apartments,T2,Used,"Aveiro, Glória e Vera Cruz",175000,93 ,1882,40.633333,-8.6525
3004,13/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",230000,46 ,5000,40.633333,-8.6525
3005,13/09/20,Apartments,T2,Under Construction,"Aveiro, Glória e Vera Cruz",290000,98 ,2959,40.633333,-8.6525
3006,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",435000,179,2430,"40,6387672","-8,650039"
3007,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",450000,142,3169,"40,6450449","-8,642541273"
3008,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",310000,205,1512,"40,6387672","-8,650039"
3009,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",305550,156,1959,40.633333,-8.6525
3010,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",310000,180,1722,40.633333,-8.6525
3011,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",466000,199,2342,40.633333,-8.6525
3012,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",451000,161,2801,40.633333,-8.6525
3013,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",450000,197,2284,"40,6387672","-8,650039"
3014,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",435000,166,2620,40.633333,-8.6525
3015,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",466000,166,2807,40.633333,-8.6525
3016,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",305550,156,1959,40.633333,-8.6525
3017,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",270000,230,1174,40.633333,-8.6525
3018,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",395000,227,1740,"40,6387672","-8,650039"
3019,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",296000,143,2070,40.633333,-8.6525
3020,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",488500,166,2943,"40,6387672","-8,650039"
3021,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",338000,180,1878,40.633333,-8.6525
3022,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",461000,166,2777,40.633333,-8.6525
3023,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",270000,220,1227,40.633333,-8.6525
3024,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",466000,166,2807,40.633333,-8.6525
3025,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",451000,161,2801,"40,640633","-8,63614"
3026,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",298000,183,1628,"40,6387672","-8,650039"
3027,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",320000,174,1839,40.633333,-8.6525
3028,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",494000,166,2976,"40,6387672","-8,650039"
3029,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",610000,252,2421,40.633333,-8.6525
3030,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",270000,220,1227,40.633333,-8.6525
3031,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",316050,168,1881,40.633333,-8.6525
3032,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",450000,172,2616,40.633333,-8.6525
3033,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",461000,166,2777,40.633333,-8.6525
3034,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",488500,166,2943,"40,63948852","-8,647487049"
3035,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",315000,180,1750,40.633333,-8.6525
3036,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",305550,182,1679,40.633333,-8.6525
3037,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",305550,182,1679,"40,6387672","-8,650039"
3038,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",450000,142,3169,40.633333,-8.6525
3039,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",510000,172,2965,40.633333,-8.6525
3040,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",302925,168,1803,40.633333,-8.6525
3041,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",310800,168,1850,40.633333,-8.6525
3042,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",450000,142,3169,"40,64635","-8,6361356"
3043,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",466000,166,2807,40.633333,-8.6525
3044,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",466000,166,2807,40.633333,-8.6525
3045,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",260000,115,2261,40.633333,-8.6525
3046,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",316050,168,1881,40.633333,-8.6525
3047,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",451000,161,2801,"40,64059744","-8,638639997"
3048,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",461000,166,2777,40.633333,-8.6525
3049,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",310800,156,1992,40.633333,-8.6525
3050,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",329000,180,1828,"40,6387672","-8,650039"
3051,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",220000,180,1222,"40,6387672","-8,650039"
3052,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",217500,124,1754,40.633333,-8.6525
3053,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",310800,104,2988,"40,6387672","-8,650039"
3054,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",291000,157,1854,40.633333,-8.6525
3055,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",138000,100,1380,40.633333,-8.6525
3056,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",310800,156,1992,40.633333,-8.6525
3057,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",450000,142,3169,40.633333,-8.6525
3058,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",425000,160,2656,40.633333,-8.6525
3059,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",302925,168,1803,40.633333,-8.6525
3060,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",310000,180,1722,40.633333,-8.6525
3061,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",510000,170,3000,40.633333,-8.6525
3062,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",461000,166,2777,40.633333,-8.6525
3063,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",360000,163,2209,40.633333,-8.6525
3064,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",430000,156,2756,40.633333,-8.6525
3065,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",375000,130,2885,40.633333,-8.6525
3066,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",240000,181,1326,"40,6387672","-8,650039"
3067,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",210000,100,2100,"40,63369608","-8,64868994"
3068,21/09/20,Apartments,T4,Used,"Aveiro, Glória e Vera Cruz",329000,185,1778,40.633333,-8.6525
3069,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",299500,182,1646,40.633333,-8.6525
3070,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",310000,205,1512,40.633333,-8.6525
3071,21/09/20,Apartments,T4,New,"Aveiro, Glória e Vera Cruz",297675,157,1896,40.633333,-8.6525
3072,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",461000,166,2777,40.633333,-8.6525
3073,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",488500,125,3908,"40,639895","-8,645333"
3074,21/09/20,Apartments,T4,Under Construction,"Aveiro, Glória e Vera Cruz",310000,205,1512,40.633333,-8.6525
3075,10/09/20,Apartments,T2,Used,"Ílhavo, São Salvador",130000,57 ,2281,40.603611,-8.671111
3076,10/09/20,Apartments,T2,Used,"Ílhavo, São Salvador",130000,73 ,1781,40.603611,-8.671111
3077,10/09/20,Apartments,T3,Used,"Ílhavo, São Salvador",159250,118,1350,40.603611,-8.671111
3078,10/09/20,Apartments,T3,Used,"Ílhavo, São Salvador",165000,124,1331,"40,6079775","-8,657354"
3079,10/09/20,Apartments,T3,Used,"Ílhavo, São Salvador",98000,136,721,"40,6007233","-8,669685"
3080,10/09/20,Apartments,T2,Under Construction,"Ílhavo, São Salvador",155000,92 ,1685,"40,6007233","-8,669685"
3081,10/09/20,Apartments,T3,Under Construction,"Ílhavo, São Salvador",235000,105,2238,40.603611,-8.671111
3082,10/09/20,Apartments,T3,Used,"Ílhavo, São Salvador",80000,79 ,1013,"40,6007233","-8,669685"
3083,10/09/20,Apartments,T3,Under Construction,"Ílhavo, São Salvador",275000,183,1503,40.603611,-8.671111
3084,10/09/20,Apartments,T2,Under Construction,"Ílhavo, São Salvador",200000,108,1852,40.603611,-8.671111
3085,10/09/20,Apartments,T2,Under Construction,"Ílhavo, São Salvador",160000,84 ,1905,40.603611,-8.671111
3086,10/09/20,Apartments,T2,Under Construction,"Ílhavo, São Salvador",139500,83 ,1681,40.603611,-8.671111
3087,10/09/20,Apartments,T2,Used,"Ílhavo, São Salvador",180000,122,1475,"40,6007233","-8,669685"
3088,10/09/20,Apartments,T3,Used,"Ílhavo, São Salvador",165000,140,1179,"40,6007233","-8,669685"
3089,10/09/20,Apartments,T2,Used,"Ílhavo, São Salvador",95000,77 ,1234,40.603611,-8.671111
3090,10/09/20,Apartments,T3,Used,"Ílhavo, São Salvador",165000,122,1352,40.603611,-8.671111
3091,10/09/20,Apartments,T2,Used,"Ílhavo, São Salvador",95000,77 ,1234,40.603611,-8.671111
3092,10/09/20,Apartments,T4,Used,"Ílhavo, São Salvador",220000,191,1152,40.603611,-8.671111
3093,10/09/20,Apartments,T3,Used,"Ílhavo, São Salvador",155000,160,969,40.603611,-8.671111
3094,10/09/20,Apartments,T2,Under Construction,"Ílhavo, São Salvador",165000,106,1557,40.603611,-8.671111
3095,10/09/20,Apartments,T2,Used,"Ílhavo, São Salvador",147500,126,1171,40.603611,-8.671111
3096,10/09/20,Apartments,T3,Used,"Ílhavo, São Salvador",160000,94 ,1702,40.603611,-8.671111
3097,10/09/20,Apartments,T3,Used,"Ílhavo, São Salvador",76000,79 ,962,"40,6007233","-8,669685"
3098,10/09/20,Apartments,T2,Used,"Ílhavo, São Salvador",130000,57 ,2281,40.603611,-8.671111
3099,10/09/20,Apartments,T2,Under Construction,"Ílhavo, São Salvador",160000,114,1404,40.603611,-8.671111
3100,10/09/20,Apartments,T2,Renovated,"Ílhavo, São Salvador",154000,92 ,1674,40.603611,-8.671111
3101,10/09/20,Apartments,T2,Used,"Ílhavo, São Salvador",95000,80 ,1188,40.603611,-8.671111
3102,10/09/20,Apartments,T3,Under Construction,"Ílhavo, São Salvador",235000,105,2238,"40,6007233","-8,669685"
3103,10/09/20,Apartments,T2,Under Construction,"Ílhavo, São Salvador",200000,108,1852,"40,6007233","-8,669685"
3104,10/09/20,Apartments,T2,Used,"Aveiro, Oliveirinha",132500,93 ,1425,"40,60486","-8,591563"
3105,10/09/20,Apartments,T3,Used,"Aveiro,Aveiro,Santa Joana",98000,92 ,1065,"40,632287","-8,599903"
3106,10/09/20,Apartments,T3,Used,"Aveiro,Aveiro,Santa Joana",98000,91 ,1077,40.627778,-8.615278
3107,10/09/20,Apartments,T3,New,"Aveiro,Aveiro,Santa Joana",313000,159,1969,40.627778,-8.615278
3108,10/09/20,Apartments,T3,Used,"Aveiro,Aveiro,Santa Joana",98000,113,867,40.627778,-8.615278
3109,10/09/20,Apartments,T4,Used,"Aveiro,Aveiro,Santa Joana",138000,150,920,40.627778,-8.615278
3110,21/09/20,Apartments,T2,Used,"Aveiro,Aveiro,Santa Joana",100000,77 ,1299,40.627778,-8.615278
3111,21/09/20,Apartments,T2,Used,"Aveiro,Aveiro,Santa Joana",63000,80 ,788,40.627778,-8.615278
3112,21/09/20,Apartments,T2,Used,"Aveiro,Aveiro,Santa Joana",122500,70 ,1750,40.627778,-8.615278
3113,21/09/20,Apartments,T2,Used,"Aveiro,Aveiro,Santa Joana",125000,81 ,1543,"40,63488","-8,613442"
3114,25/09/20,Apartments,T1,Used,"Aveiro,Aveiro,Santa Joana",85000,46 ,1848,40.627778,-8.615278
3115,25/09/20,Apartments,T1,Used,"Aveiro,Aveiro,Santa Joana",126000,83 ,1518,"40,63488","-8,613442"
